"lhs_id","TP","FN","OFF_TARGET","CORRECT_ABSENCE","neg_samples_n","neg_samples_fp","sensitivity_pct","specificity_like_pct","avg_sens_spec_like_pct","min_sens_spec_like_pct","ont_bleed_ratio_min_pct","ont_min_nb_reads","ont_min_genome_coverage_pct"
25745,15,19,11,347,14,1,44.12,92.86,68.49,44.12,1.20469015460354,34,4.84438738604425
25746,15,19,11,347,14,1,44.12,92.86,68.49,44.12,2.40550712897445,46,2.88211041630583
25747,14,20,3,355,14,0,41.18,100,70.59,41.18,1.59584050426211,4,34.6434515792254
25748,12,22,6,352,14,1,35.29,92.86,64.08,35.29,1.39048509786034,79,10.9479112975093
25749,11,23,4,354,14,0,32.35,100,66.18,32.35,8.88464007410684,94,11.7866359619503
25750,13,21,3,355,14,0,38.24,100,69.12,38.24,7.41409436411515,8,34.002908541776
25751,12,22,3,355,14,0,35.29,100,67.65,35.29,0.500764615496923,44,49.2965070352467
25752,12,22,3,355,14,0,35.29,100,67.65,35.29,6.28800593588653,35,38.620462023324
25753,12,22,3,355,14,0,35.29,100,67.65,35.29,9.79463638125795,24,39.1678914092089
25754,11,23,3,355,14,0,32.35,100,66.18,32.35,9.69488888113548,99,22.0609952317696
25755,14,20,6,352,14,0,41.18,100,70.59,41.18,8.183189509675,32,5.80561254851217
25756,11,23,3,355,14,0,32.35,100,66.18,32.35,2.36647367242181,98,42.2996542655078
25757,12,22,4,354,14,0,35.29,100,67.65,35.29,1.46860039211379,90,14.492055410496
25758,11,23,3,355,14,0,32.35,100,66.18,32.35,2.45585380289978,97,36.8225934740613
25759,11,23,3,355,14,0,32.35,100,66.18,32.35,3.11028189119943,69,48.9364508595257
25760,13,21,3,355,14,0,38.24,100,69.12,38.24,1.16541942823331,28,27.1052359908678
25761,15,19,4,354,14,0,44.12,100,72.06,44.12,2.72834625456717,11,8.67517316805478
25762,12,22,3,355,14,0,35.29,100,67.65,35.29,3.01127311356294,31,47.9567516304525
25763,13,21,3,355,14,0,38.24,100,69.12,38.24,1.34899419718836,27,33.8982439465411
25764,14,20,3,355,14,0,41.18,100,70.59,41.18,1.3544003350602,3,34.4636670873467
25765,13,21,4,354,14,0,38.24,100,69.12,38.24,1.92851029175217,45,15.0624880748364
25766,12,22,12,346,14,1,35.29,92.86,64.08,35.29,0.999692320717452,98,0.900345938195591
25767,12,22,3,355,14,0,35.29,100,67.65,35.29,5.74341908537359,44,40.6326603180849
25768,17,17,4,354,14,0,50,100,75,50,7.91971432103403,2,11.0288111995871
25769,13,21,3,355,14,0,38.24,100,69.12,38.24,1.38181524935132,36,27.0930250200712
25770,15,19,11,347,14,1,44.12,92.86,68.49,44.12,1.40305831696382,40,3.10447426715156
25771,12,22,4,354,14,0,35.29,100,67.65,35.29,4.44542797689431,68,11.9191875424208
25772,11,23,3,355,14,0,32.35,100,66.18,32.35,3.30248838829028,94,21.6403969278785
25773,14,20,6,352,14,0,41.18,100,70.59,41.18,7.40672193094455,38,4.49091899481975
25774,12,22,4,354,14,0,35.29,100,67.65,35.29,1.427263252774,78,21.2148983355454
25775,12,22,4,354,14,0,35.29,100,67.65,35.29,9.76566805121889,73,20.1271729756613
25776,12,22,3,355,14,0,35.29,100,67.65,35.29,6.39784954232187,89,32.0385485458914
25777,15,19,10,348,14,0,44.12,100,72.06,44.12,2.89470868791707,39,0.238813372318633
25778,16,18,4,354,14,0,47.06,100,73.53,47.06,8.96231814502133,1,17.778000692695
25779,13,21,3,355,14,0,38.24,100,69.12,38.24,6.77845393613395,29,22.8526999927402
25780,11,23,3,355,14,0,32.35,100,66.18,32.35,5.45714828702125,63,49.1500005308982
25781,12,22,3,355,14,0,35.29,100,67.65,35.29,3.11274726287962,86,23.9115030795572
25782,12,22,3,355,14,0,35.29,100,67.65,35.29,8.24626740908332,74,36.5018798124371
25783,13,21,6,352,14,0,38.24,100,69.12,38.24,5.73310636729,60,4.12395542005729
25784,11,23,3,355,14,0,32.35,100,66.18,32.35,6.34293380270873,98,35.7860925367312
25785,11,23,3,355,14,0,32.35,100,66.18,32.35,1.5381153747594,95,46.553058790918
25786,12,22,4,354,14,0,35.29,100,67.65,35.29,5.07694354652443,65,13.7257313883802
25787,12,22,6,352,14,0,35.29,100,67.65,35.29,4.85104183292466,85,4.30006057397567
25788,12,22,3,355,14,0,35.29,100,67.65,35.29,0.33381638488539,19,38.0684266062418
25789,12,22,3,355,14,0,35.29,100,67.65,35.29,9.43655309646532,50,34.562883367591
25790,11,23,3,355,14,0,32.35,100,66.18,32.35,8.11805696910059,91,37.6581968988284
25791,13,21,3,355,14,0,38.24,100,69.12,38.24,9.37043152193199,29,35.0219330369226
25792,12,22,4,354,14,0,35.29,100,67.65,35.29,2.17948779985167,78,14.936215909546
25793,13,21,3,355,14,0,38.24,100,69.12,38.24,2.72604638794097,37,28.160411265841
25794,12,22,3,355,14,0,35.29,100,67.65,35.29,5.83664110824831,28,43.4020027383781
25795,12,22,3,355,14,0,35.29,100,67.65,35.29,7.00571512648554,27,43.3935060873815
25796,11,23,3,355,14,0,32.35,100,66.18,32.35,0.140559353136667,59,46.5097576285315
25797,13,21,4,354,14,0,38.24,100,69.12,38.24,0.447972676195367,29,12.0661284214017
25798,12,22,4,354,14,0,35.29,100,67.65,35.29,8.2183110496849,66,10.4726118141087
25799,12,22,3,355,14,0,35.29,100,67.65,35.29,0.619932357354369,76,23.5113008318397
25800,13,21,3,355,14,0,38.24,100,69.12,38.24,1.94196951683813,26,28.4888280769767
25801,13,21,3,355,14,0,38.24,100,69.12,38.24,4.38247123307681,23,30.6544064844863
25802,12,22,3,355,14,0,35.29,100,67.65,35.29,4.07865383609477,11,42.0074909185086
25803,12,22,3,355,14,0,35.29,100,67.65,35.29,9.01095712541773,72,25.8428505956089
25804,12,22,7,351,14,1,35.29,92.86,64.08,35.29,0.814095304522035,93,7.73401865939016
25805,13,21,3,355,14,0,38.24,100,69.12,38.24,5.5867209041815,42,27.1224463139161
25806,11,23,3,355,14,0,32.35,100,66.18,32.35,3.46687780972377,78,48.8401521670929
25807,11,23,3,355,14,0,32.35,100,66.18,32.35,7.5236556806122,80,42.5289625535671
25808,14,20,3,355,14,0,41.18,100,70.59,41.18,9.29562669927147,13,25.6925256458968
25809,13,21,4,354,14,0,38.24,100,69.12,38.24,4.4845845487802,41,17.1834102164623
25810,12,22,4,354,14,0,35.29,100,67.65,35.29,2.00443209455588,47,18.4863924697614
25811,13,21,3,355,14,0,38.24,100,69.12,38.24,7.1134751282251,29,26.6569931532539
25812,15,19,4,354,14,0,44.12,100,72.06,44.12,3.36899305233369,1,19.4969930044375
25813,14,20,3,355,14,0,41.18,100,70.59,41.18,2.32726573181301,2,36.141143853539
25814,13,21,7,351,14,0,38.24,100,69.12,38.24,8.08581939785569,69,1.81146239342482
25815,14,20,3,355,14,0,41.18,100,70.59,41.18,1.30630188456762,15,27.458946431842
25816,15,19,4,354,14,0,44.12,100,72.06,44.12,6.36295525208376,2,18.0990403592761
25817,14,20,6,352,14,0,41.18,100,70.59,41.18,9.32249132399915,23,5.30890057494631
25818,12,22,4,354,14,0,35.29,100,67.65,35.29,9.53442696045248,65,19.432424136368
25819,12,22,3,355,14,0,35.29,100,67.65,35.29,4.20152989299963,18,47.5345236252135
25820,13,21,3,355,14,0,38.24,100,69.12,38.24,6.06945767781937,45,26.6861655648995
25821,13,21,3,355,14,0,38.24,100,69.12,38.24,2.04841394369595,18,35.1293313083735
25822,12,22,4,354,14,0,35.29,100,67.65,35.29,3.04063780920266,81,17.4922293059797
25823,12,22,3,355,14,0,35.29,100,67.65,35.29,6.86128098582153,55,33.2770744235546
25824,14,20,4,354,14,0,41.18,100,70.59,41.18,7.55077703533259,8,17.964670952779
25825,13,21,6,352,14,0,38.24,100,69.12,38.24,9.56019946150736,73,2.91751734440366
25826,12,22,3,355,14,0,35.29,100,67.65,35.29,2.83403357710447,40,37.323359373796
25827,13,21,4,354,14,0,38.24,100,69.12,38.24,9.17645577604016,30,16.4054242331055
25828,12,22,3,355,14,0,35.29,100,67.65,35.29,1.99038649722941,67,27.6856927985607
25829,11,23,3,355,14,0,32.35,100,66.18,32.35,4.71305335369047,88,46.8515936637657
25830,12,22,3,355,14,0,35.29,100,67.65,35.29,4.06735486867079,65,22.5622950517861
25831,12,22,4,354,14,0,35.29,100,67.65,35.29,1.10463420837175,73,19.7164644930752
25832,18,16,11,347,14,1,52.94,92.86,72.9,52.94,2.38428278860368,8,6.50483328913769
25833,12,22,3,355,14,0,35.29,100,67.65,35.29,2.79125322018815,50,23.5116429274874
25834,11,23,3,355,14,0,32.35,100,66.18,32.35,6.03532281697944,67,46.3642387331662
25835,13,21,3,355,14,0,38.24,100,69.12,38.24,8.50297103794406,2,37.4683311470102
25836,13,21,4,354,14,0,38.24,100,69.12,38.24,2.9958141012395,28,12.4699899513327
25837,12,22,3,355,14,0,35.29,100,67.65,35.29,7.00951585750601,63,29.0142455750845
25838,13,21,3,355,14,0,38.24,100,69.12,38.24,2.16815756834042,35,21.7385062749945
25839,17,17,6,352,14,1,50,92.86,71.43,50,0.529537453151261,2,9.8179311602877
25840,13,21,4,354,14,0,38.24,100,69.12,38.24,8.96788230591186,44,14.4657130053249
25841,13,21,3,355,14,0,38.24,100,69.12,38.24,5.90918503127892,26,35.052235293025
25842,14,20,3,355,14,0,41.18,100,70.59,41.18,4.36607691043103,13,23.4491992446802
25843,19,15,9,349,14,0,55.88,100,77.94,55.88,3.40555518584033,6,3.68360333051533
25844,12,22,3,355,14,0,35.29,100,67.65,35.29,6.17991358762144,52,23.9630201602102
25845,12,22,4,354,14,0,35.29,100,67.65,35.29,9.12577623704816,85,10.674043544619
25846,14,20,3,355,14,0,41.18,100,70.59,41.18,4.72563615541488,19,24.7118392758213
25847,12,22,3,355,14,0,35.29,100,67.65,35.29,2.95219926279343,12,44.2292647680782
25848,16,18,6,352,14,1,47.06,92.86,69.96,47.06,1.93431642421903,7,8.89856096412311
25849,11,23,3,355,14,0,32.35,100,66.18,32.35,7.41043202710897,59,45.1843093368425
25850,13,21,3,355,14,0,38.24,100,69.12,38.24,8.06685001631924,41,33.2267225951796
25851,12,22,3,355,14,0,35.29,100,67.65,35.29,6.44299834313341,29,45.9156718524164
25852,11,23,7,351,14,0,32.35,100,66.18,32.35,9.26181268780441,95,1.60146130281605
25853,13,21,3,355,14,0,38.24,100,69.12,38.24,6.96040470881031,12,31.7735237358325
25854,12,22,3,355,14,0,35.29,100,67.65,35.29,9.70758007527022,75,26.1162136094739
25855,12,22,3,355,14,0,35.29,100,67.65,35.29,3.71785999883222,59,25.0200721456861
25856,13,21,3,355,14,0,38.24,100,69.12,38.24,9.60645437188179,31,30.2492638494507
25857,12,22,6,352,14,1,35.29,92.86,64.08,35.29,2.5128884758475,70,8.99428174740588
25858,13,21,6,352,14,0,38.24,100,69.12,38.24,3.79365803601048,73,4.80840567298047
25859,12,22,3,355,14,0,35.29,100,67.65,35.29,9.5663643822545,35,47.7512357459714
25860,11,23,4,354,14,0,32.35,100,66.18,32.35,7.88598481621051,93,14.352776937591
25861,11,23,4,354,14,0,32.35,100,66.18,32.35,3.39271903636362,92,17.5824935844397
25862,16,18,6,352,14,0,47.06,100,73.53,47.06,7.81197950124333,12,2.77528462875378
25863,12,22,3,355,14,0,35.29,100,67.65,35.29,1.97637253121741,23,45.6200298251956
25864,12,22,4,354,14,0,35.29,100,67.65,35.29,4.0769883318709,76,14.5593081556582
25865,11,23,3,355,14,0,32.35,100,66.18,32.35,4.87437223251767,65,37.5273805601665
25866,15,19,9,349,14,0,44.12,100,72.06,44.12,2.60724158606594,31,4.95612638417597
25867,13,21,4,354,14,0,38.24,100,69.12,38.24,2.78722837378888,22,20.1320976894741
25868,15,19,3,355,14,0,44.12,100,72.06,44.12,9.31107112071468,1,27.203473751999
25869,12,22,6,352,14,1,35.29,92.86,64.08,35.29,1.0722795005251,65,8.73718594447675
25870,12,22,3,355,14,0,35.29,100,67.65,35.29,9.46919479861523,7,47.1373992186716
25871,13,21,3,355,14,0,38.24,100,69.12,38.24,2.70376172568167,23,35.3250517370299
25872,12,22,3,355,14,0,35.29,100,67.65,35.29,5.78029546415943,35,48.8902340192973
25873,11,23,3,355,14,0,32.35,100,66.18,32.35,0.965088055362413,55,48.2349693468615
25874,12,22,4,354,14,0,35.29,100,67.65,35.29,6.84144767436753,57,10.870705003393
25875,12,22,4,354,14,0,35.29,100,67.65,35.29,2.6107118493624,61,8.3136935906288
25876,11,23,3,355,14,0,32.35,100,66.18,32.35,1.79624576896993,72,44.4765844285636
25877,12,22,4,354,14,0,35.29,100,67.65,35.29,7.39440735428778,60,16.4496352204835
25878,12,22,3,355,14,0,35.29,100,67.65,35.29,6.5104923187149,15,43.3809604111367
25879,12,22,3,355,14,0,35.29,100,67.65,35.29,3.67450222599627,83,23.9778148004727
25880,12,22,3,355,14,0,35.29,100,67.65,35.29,3.83593458392229,47,31.4054401217703
25881,12,22,3,355,14,0,35.29,100,67.65,35.29,9.09077650308346,24,36.9424818275953
25882,12,22,3,355,14,0,35.29,100,67.65,35.29,9.04723806527634,85,23.5990730090678
25883,13,21,4,354,14,0,38.24,100,69.12,38.24,1.98587364968169,25,20.2873557946561
25884,12,22,3,355,14,0,35.29,100,67.65,35.29,1.22927684108515,56,34.9379720373631
25885,12,22,3,355,14,0,35.29,100,67.65,35.29,2.46742725269424,37,43.5504719373245
25886,14,20,6,352,14,0,41.18,100,70.59,41.18,6.35876388028872,38,2.68896383364848
25887,11,23,3,355,14,0,32.35,100,66.18,32.35,1.96024841458937,65,43.581834212582
25888,12,22,4,354,14,0,35.29,100,67.65,35.29,9.03691739595113,56,17.3146214734217
25889,11,23,3,355,14,0,32.35,100,66.18,32.35,7.65767279989487,99,32.8675497428782
25890,13,21,3,355,14,0,38.24,100,69.12,38.24,0.794383073104965,1,45.5039639175342
25891,13,21,3,355,14,0,38.24,100,69.12,38.24,2.2912343832369,30,36.8211354635536
25892,12,22,3,355,14,0,35.29,100,67.65,35.29,3.28551161583643,90,35.5772349266043
25893,13,21,3,355,14,0,38.24,100,69.12,38.24,8.27121912878987,40,36.5219874043742
25894,12,22,3,355,14,0,35.29,100,67.65,35.29,7.80644973785654,67,28.2119618740898
25895,12,22,4,354,14,0,35.29,100,67.65,35.29,8.17426951728698,75,9.51605656181928
25896,13,21,3,355,14,0,38.24,100,69.12,38.24,4.21940385863255,40,24.5648160414394
25897,12,22,4,354,14,0,35.29,100,67.65,35.29,9.91172769394075,50,15.740314694357
25898,13,21,3,355,14,0,38.24,100,69.12,38.24,0.640019862335501,35,35.7989714084994
25899,12,22,3,355,14,0,35.29,100,67.65,35.29,1.65135538128994,61,32.2933304709055
25900,11,23,3,355,14,0,32.35,100,66.18,32.35,6.04567849487348,96,42.6712831418203
25901,12,22,3,355,14,0,35.29,100,67.65,35.29,4.86831414610297,77,25.4722544142853
25902,15,19,4,354,14,0,44.12,100,72.06,44.12,5.3131669497425,6,18.0870739183588
25903,12,22,3,355,14,0,35.29,100,67.65,35.29,7.62423808304279,31,47.6233545854755
25904,12,22,4,354,14,0,35.29,100,67.65,35.29,2.68283268335424,81,19.3315662626041
25905,14,20,3,355,14,0,41.18,100,70.59,41.18,5.19385859606408,12,27.6021538243844
25906,13,21,3,355,14,0,38.24,100,69.12,38.24,3.17011586458972,12,33.191260256657
25907,11,23,4,354,14,0,32.35,100,66.18,32.35,2.27705262546691,99,19.2550802747462
25908,15,19,11,347,14,1,44.12,92.86,68.49,44.12,2.24429753542349,22,6.62775184106792
25909,11,23,3,355,14,0,32.35,100,66.18,32.35,2.06585808481004,80,41.8734365384969
25910,13,21,3,355,14,0,38.24,100,69.12,38.24,6.57247078390017,21,30.6310306786061
25911,11,23,3,355,14,0,32.35,100,66.18,32.35,3.23158143358724,94,37.1382528311108
25912,13,21,3,355,14,0,38.24,100,69.12,38.24,8.53265361989208,23,28.6553790664932
25913,13,21,3,355,14,0,38.24,100,69.12,38.24,3.32945356857341,39,32.636600451657
25914,11,23,3,355,14,0,32.35,100,66.18,32.35,2.04380665384568,94,22.0127850926738
25915,11,23,3,355,14,0,32.35,100,66.18,32.35,3.17260789879293,48,39.7954396782246
25916,12,22,4,354,14,0,35.29,100,67.65,35.29,9.4395501461349,52,19.04027749614
25917,13,21,7,351,14,0,38.24,100,69.12,38.24,7.92294092112384,79,1.24441847994213
25918,12,22,3,355,14,0,35.29,100,67.65,35.29,2.93005497931554,21,43.7104425142239
25919,14,20,6,352,14,0,41.18,100,70.59,41.18,8.69068578928327,35,2.28278282176075
25920,11,23,3,355,14,0,32.35,100,66.18,32.35,9.66237285097162,54,42.0418955711212
25921,13,21,7,351,14,1,38.24,92.86,65.55,38.24,2.19726737503663,80,8.13862121731881
25922,15,19,4,354,14,0,44.12,100,72.06,44.12,5.08468320782606,20,12.326729809563
25923,11,23,4,354,14,0,32.35,100,66.18,32.35,2.95282492300419,99,15.1120192417663
25924,13,21,4,354,14,0,38.24,100,69.12,38.24,2.51580370562989,40,11.0785667327241
25925,13,21,3,355,14,0,38.24,100,69.12,38.24,1.08886950569137,32,26.8218217286716
25926,11,23,3,355,14,0,32.35,100,66.18,32.35,9.17828673450353,91,49.7309591679929
25927,15,19,6,352,14,0,44.12,100,72.06,44.12,6.45049577673872,21,7.47074984195188
25928,13,21,3,355,14,0,38.24,100,69.12,38.24,0.150131385959894,45,27.4206013477098
25929,12,22,3,355,14,0,35.29,100,67.65,35.29,1.90092700441654,47,30.2228810753473
25930,11,23,3,355,14,0,32.35,100,66.18,32.35,4.63741618093676,93,31.1986932235284
25931,11,23,3,355,14,0,32.35,100,66.18,32.35,5.55543553987932,52,49.7685380245633
25932,13,21,3,355,14,0,38.24,100,69.12,38.24,1.11791051929663,17,31.1641927085641
25933,11,23,3,355,14,0,32.35,100,66.18,32.35,3.29841497262933,61,46.0485552658281
25934,12,22,3,355,14,0,35.29,100,67.65,35.29,5.28999697087235,21,48.3176903559404
25935,12,22,3,355,14,0,35.29,100,67.65,35.29,3.38950101516829,53,24.1677182285928
25936,11,23,3,355,14,0,32.35,100,66.18,32.35,8.22199963073356,92,35.5224654674924
25937,12,22,4,354,14,0,35.29,100,67.65,35.29,8.1578953723067,80,12.855123270929
25938,12,22,4,354,14,0,35.29,100,67.65,35.29,8.31933516637126,67,17.7570096565241
25939,15,19,12,346,14,1,44.12,92.86,68.49,44.12,1.55774813602441,39,0.317445001387969
25940,16,18,7,351,14,0,47.06,100,73.53,47.06,4.3241148944308,19,1.68985097690695
25941,13,21,3,355,14,0,38.24,100,69.12,38.24,4.52730832415186,46,36.0737866936242
25942,12,22,4,354,14,0,35.29,100,67.65,35.29,0.413521607790445,54,15.4493038619809
25943,12,22,3,355,14,0,35.29,100,67.65,35.29,9.31348307198167,24,46.3267845607117
25944,14,20,3,355,14,0,41.18,100,70.59,41.18,8.753229261264,9,24.0759202003736
25945,12,22,4,354,14,0,35.29,100,67.65,35.29,6.97851904321788,63,15.6972927834007
25946,13,21,6,352,14,0,38.24,100,69.12,38.24,8.36928700864953,58,6.6918879858685
25947,13,21,4,354,14,0,38.24,100,69.12,38.24,2.77043073070294,26,11.1446777471092
25948,13,21,6,352,14,0,38.24,100,69.12,38.24,7.25900370580882,51,6.84369866445521
25949,14,20,7,351,14,0,41.18,100,70.59,41.18,9.65875695129093,36,1.26923901902873
25950,11,23,3,355,14,0,32.35,100,66.18,32.35,4.3910230009828,72,47.4517163786578
25951,12,22,3,355,14,0,35.29,100,67.65,35.29,1.12452507655853,89,34.7045232884926
25952,15,19,4,354,14,0,44.12,100,72.06,44.12,5.89015245176565,13,17.1748428480085
25953,11,23,3,355,14,0,32.35,100,66.18,32.35,3.90895468882995,98,27.0024030735799
25954,13,21,4,354,14,0,38.24,100,69.12,38.24,4.39016375291911,27,16.0801612877332
25955,13,21,6,352,14,1,38.24,92.86,65.55,38.24,1.00584398417219,36,8.840291857442
25956,11,23,3,355,14,0,32.35,100,66.18,32.35,9.44444649348348,93,27.1046061129874
25957,15,19,4,354,14,0,44.12,100,72.06,44.12,0.89677658462429,14,15.1699555135504
25958,13,21,4,354,14,0,38.24,100,69.12,38.24,0.582513543945085,28,15.2378339768164
25959,11,23,4,354,14,0,32.35,100,66.18,32.35,7.07828555744283,99,9.84217218787561
25960,12,22,4,354,14,0,35.29,100,67.65,35.29,8.30193928028718,70,17.1949632468944
25961,15,19,4,354,14,0,44.12,100,72.06,44.12,5.6989384707554,10,17.1878471437835
25962,15,19,11,347,14,1,44.12,92.86,68.49,44.12,1.28908032573292,46,4.35556106135878
25963,16,18,4,354,14,0,47.06,100,73.53,47.06,1.98867442485709,6,15.8917107724226
25964,17,17,7,351,14,0,50,100,75,50,7.27681417121221,7,1.5949669408357
25965,14,20,3,355,14,0,41.18,100,70.59,41.18,7.60908419240401,8,27.7016645569005
25966,11,23,3,355,14,0,32.35,100,66.18,32.35,6.8153328127959,85,39.5229669264593
25967,12,22,3,355,14,0,35.29,100,67.65,35.29,4.79510952269069,84,28.1582399618638
25968,15,19,4,354,14,0,44.12,100,72.06,44.12,8.93971444611871,13,11.2637989811907
25969,13,21,3,355,14,0,38.24,100,69.12,38.24,1.92658690665704,22,22.0497706612959
25970,11,23,3,355,14,0,32.35,100,66.18,32.35,5.15731488683825,81,47.7364035169466
25971,12,22,3,355,14,0,35.29,100,67.65,35.29,0.618491087330668,36,43.0500645863966
25972,13,21,6,352,14,0,38.24,100,69.12,38.24,5.99402845279844,53,7.34464328226645
25973,12,22,4,354,14,0,35.29,100,67.65,35.29,6.75636747240049,79,13.7785825131696
25974,12,22,3,355,14,0,35.29,100,67.65,35.29,9.17876227892945,16,38.9564424255504
25975,15,19,3,355,14,0,44.12,100,72.06,44.12,1.09362076205993,5,24.7723815726831
25976,13,21,11,347,14,1,38.24,92.86,65.55,38.24,2.163258864144,84,5.34997523939598
25977,11,23,4,354,14,0,32.35,100,66.18,32.35,7.15491417914615,92,20.0068467849285
25978,11,23,3,355,14,0,32.35,100,66.18,32.35,2.41062801147318,96,49.9660699511829
25979,13,21,4,354,14,0,38.24,100,69.12,38.24,4.67695092406862,27,16.024544202194
25980,12,22,4,354,14,0,35.29,100,67.65,35.29,4.11684858202033,47,8.41774633555184
25981,13,21,7,351,14,0,38.24,100,69.12,38.24,7.48892000220483,60,1.21329610812792
25982,13,21,4,354,14,0,38.24,100,69.12,38.24,7.78430993942337,26,13.9867083159224
25983,13,21,3,355,14,0,38.24,100,69.12,38.24,4.22966788237907,0,46.3855315279576
25984,12,22,6,352,14,0,35.29,100,67.65,35.29,8.45353166934019,90,7.22022803363553
25985,11,23,3,355,14,0,32.35,100,66.18,32.35,0.269496785679273,99,21.6597910521605
25986,13,21,4,354,14,0,38.24,100,69.12,38.24,7.65073231068004,44,13.4733741826178
25987,12,22,3,355,14,0,35.29,100,67.65,35.29,5.24824998449523,20,42.210974688898
25988,15,19,7,351,14,0,44.12,100,72.06,44.12,3.686763184823,25,3.77325167809695
25989,12,22,3,355,14,0,35.29,100,67.65,35.29,1.66286641158571,22,43.3833295657233
25990,19,15,6,352,14,0,55.88,100,77.94,55.88,7.64456824528351,2,4.56167482275842
25991,12,22,3,355,14,0,35.29,100,67.65,35.29,5.26448333529567,22,42.6022095229685
25992,17,17,11,347,14,1,50,92.86,71.43,50,2.31184609647577,14,7.32648950641975
25993,14,20,3,355,14,0,41.18,100,70.59,41.18,9.69088846360501,21,30.2411591806222
25994,13,21,4,354,14,0,38.24,100,69.12,38.24,9.47055569018302,25,8.009739365143
25995,11,23,3,355,14,0,32.35,100,66.18,32.35,6.408904193096,55,45.4588203805902
25996,11,23,3,355,14,0,32.35,100,66.18,32.35,0.986823843776528,92,23.7560231565738
25997,12,22,4,354,14,0,35.29,100,67.65,35.29,9.51564579412425,61,9.73225716568285
25998,12,22,3,355,14,0,35.29,100,67.65,35.29,0.270988012977154,15,40.9242304644625
25999,12,22,3,355,14,0,35.29,100,67.65,35.29,2.55695378973077,23,46.4177614675183
